id,budget,revenue
250124,2000000,1477002.00   
12228,2000000,653621.00    
42889,2000000,563706.00    
10656,2000000,390659.00    
24746,2000000,124494.00    
12109,2000000,120620.00    
27023,3800000,111731.00    
273899,13500000,187674.00    
20653,7000000,1100000.00   
28260,2000000,54207.00     
13075,2000000,622806.00    
115210,100000,95000.00     
11302,2000000,11833696.00  
26388,1987650,19152480.00  
38358,1800000,67738090.00  
702,1800000,8000000.00   
935,1800000,9440272.00   
84175,1800000,21107746.00  
1705,1700000,8844595.00   
50875,2000000,841733.00    
4929,1800000,6800000.00   
104,1530000,7267585.00   
10894,500000,150277.00    
1688,1700000,9700000.00   
43947,2000000,572809.00    
24066,1700000,1943649.00   
191714,1000000,4235151.00   
34106,1644736,7433101.00   
11426,1650000,30500000.00  
13909,1600000,5400000.00   
592,1600000,4420000.00   
10758,2000000,22179430.00  
11690,1500000,11806119.00  
3083,1500000,9600000.00   
9344,1500000,7412216.00   
10707,1500000,11098131.00  
15647,1000000,10013424.00  
4174,1500000,7000000.00   
9464,1500000,2375097.00   
49018,1500000,97009150.00  
13820,1500000,2300000.00   
17113,1500000,712294.00    
129139,1500000,3566225.00   
507,1500000,418961.00    
4012,1500000,416925.00    
10972,1500000,373967.00    
3082,1,8500000.00   
1961,1500000,173066.00    
23963,1500000,32000.00     
104755,1500000,1165882.00   
408,1488423,184925486.00 
39209,1455000,2620000.00   
100,1350000,3897569.00   
25784,1300000,639000.00    
223,1288000,6000000.00   
9725,1250000,21722776.00  
28580,1250000,11000000.00  
23730,1250000,3412497.00   
19997,1250000,8500000.00   
43266,1250000,6000000.00   
176,1200000,103911669.00 
39939,3000000,18492362.00  
11219,1200000,7000000.00   
176124,1200000,2861020.00   
500,1200000,14661007.00  
429,1200000,6000000.00   
89750,900000,25000.00     
43884,1200000,2736000.00   
13064,2600000,2850263.00   
7553,3000000,18637690.00  
39895,1100000,1400000.00   
94329,1100000,4105187.00   
289,878000,10462500.00  
1366,1000000,117235147.00 
5769,1000000,37600000.00  
277685,1000000,62882090.00  
103,1300000,28262574.00  
11298,1000000,17985893.00  
646,950000,59600000.00  
9003,1000000,14564027.00  
347126,5000000,23507567.00  
10092,1000000,10047674.00  
10643,1000000,10037390.00  
46705,3500000,16566240.00  
546,1000000,13350369.00  
76487,1000000,101758490.00 
5722,2090000,40000000.00  
39833,1000000,9000000.00   
1781,1000000,46243000.00  
18712,1000000,7800000.00   
171424,5000000,6833445.00   
113947,1000000,9138338.00   
32456,1000000,2057193.00   
13508,1000000,1678874.00   
22597,1000000,1744858.00   
26791,1000000,852206.00    
56666,1000000,623791.00    
46989,1000000,464000.00    
123678,1000000,444575.00    
13362,1000000,274661.00    
18206,1000000,10018.00     
13856,1000000,7202.00      
29146,950000,814666.00    
654,910000,9600000.00   
91070,930000,30905.00     
2009,852510,1185783.00   
2652,950000,7022209.00   
9813,900000,381420.00    
3170,858000,267447150.00 
15708,850000,819939.00    
84200,850000,1243961.00   
47889,800000,1001437.00   
25461,800000,2816116.00   
26899,800000,62852.00     
14451,800000,1984662.00   
838,777000,140000000.00 
84332,750000,4007792.00   
74725,500000,171760.00    
58428,750000,78396.00     
288,730000,8000000.00   
14275,700000,7830611.00   
18734,700000,1667192.00   
7859,700000,4911725.00   
302579,700000,10508.00     
3080,609000,3202000.00   
2667,60000,248000000.00 
9459,600000,34505110.00  
704,560000,12299668.00  
14438,500000,33456317.00  
83,130000,54667954.00  
30315,500000,17000000.00  
2056,500000,8679814.00   
14271,2053648,500000.00    
84401,500000,845188.00    
12281,500000,603943.00    
346,2000000,271841.00    
45649,500000,98017.00     
43933,500000,4242978.00   
15624,450000,973525.00    
3062,439000,2281000.00   
8193,400000,46118097.00  
23827,15000,193355800.00 
762,400000,5028948.00   
1435,218,1162014.00   
9029,35000000,170000000.00 
11240,860000,2451545.00   
3059,385907,8394751.00   
65203,379000,4358000.00   
764,350000,29400000.00  
103620,6000000,31081.00     
14278,300000,1750211.00   
389,350000,1000000.00   
3078,325000,4500000.00   
21525,300000,7808524.00   
55123,312000,1281176.00   
11980,8,16.00        
73981,300000,2074000.00   
118452,300000,40542.00     
13282,300000,8000000.00   
2255,250000,12021272.00  
50035,250000,4186931.00   
431,250000,501818.00    
51942,250,203.00       
60420,250000,3542353.00   
109729,250000,56825.00     
3060,245000,22000000.00  
18533,230000,2260712.00   
139948,225000,111300.00    
70478,100000,27000000.00  
35073,210000,5000000.00   
9659,400000,100000000.00 
10218,200000,4505922.00   
391,200000,14500000.00  
43595,200000,2200000.00   
54897,200000,2295733.00   
21334,180000,900000.00    
79120,8000,469947.00    
55420,100000,1776935.00   
5822,150000,15200000.00  
39141,150000,2891288.00   
5723,160000,20710513.00  
1779,160000,6706368.00   
84355,125000,3200000.00   
339408,8500000,15861566.00  
18925,100000,10178331.00  
299245,100000,42664410.00  
985,10000,7000000.00   
473,60000,3221152.00   
9372,65000,28575078.00  
47607,65000,416498.00    
242095,4000000,600896.00    
42151,31192,10000.00     
2292,27000,3151130.00   
692,12000,6000000.00   
36095,20000,99000.00     
14337,7000,424760.00    
9367,220000,2040920.00
